gmail_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
brandi.carson369@gmail.com,Male,Single,False,6,on,basic,6,5,positive,paypal,cancelled,India,Telugu,4,8,97,4,False,better,4,9,recent,5,False,no
victoria.dillon174@gmail.com,Male,Married,False,2,off,basic,7,10,positive,paypal,cancelled,UK,Telugu,13,25,29,4,True,better,11,7,very_old,18,True,no
madison.cortez403@gmail.com,Female,Married,False,4,off,basic,10,17,positive,paypal,expired,US,English,39,20,185,6,True,poor,14,10,very_old,1,False,no
daniel.cook405@gmail.com,Female,Single,False,4,on,gold,1,10,negative,card,active,Germany,Hindi,46,18,48,8,True,good,11,1,old,0,False,no
juan.winters550@gmail.com,Female,Single,False,6,off,basic,4,8,positive,card,expired,India,Hindi,42,18,101,10,True,poor,12,3,very_old,20,False,yes
laura.walker33@gmail.com,Female,Single,False,10,off,basic,9,20,negative,card,expired,Germany,English,0,23,20,7,False,good,2,1,very_old,18,True,yes
tammy.johnson616@gmail.com,Female,Married,True,2,on,premium,9,5,negative,paypal,active,India,Telugu,6,3,123,4,True,good,6,2,recent,0,False,no
kaitlyn.wiley445@gmail.com,Female,Married,False,10,off,basic,9,20,negative,upi,active,US,English,47,10,61,6,True,poor,10,10,very_old,3,False,yes
kevin.russell85@gmail.com,Female,Married,True,8,off,basic,10,14,negative,card,cancelled,Germany,English,4,11,56,9,True,better,13,2,very_old,10,True,no
steven.mosley977@gmail.com,Male,Married,True,2,off,basic,10,3,negative,paypal,active,India,English,3,17,145,3,False,poor,18,9,old,3,False,no
maria.williams341@gmail.com,Male,Single,True,5,on,basic,4,8,neutral,upi,cancelled,India,Hindi,38,11,120,6,True,poor,10,0,recent,11,False,yes
louis.robinson188@gmail.com,Male,Married,True,6,off,basic,10,0,positive,paypal,expired,US,Hindi,13,21,188,7,False,poor,17,4,old,2,True,no
nicole.lopez479@gmail.com,Male,Married,False,3,on,gold,5,17,negative,paypal,cancelled,US,Hindi,41,14,163,1,False,poor,14,4,old,13,True,yes
cody.walton238@gmail.com,Female,Married,False,1,on,premium,3,1,neutral,paypal,active,Germany,Hindi,9,16,162,6,False,good,14,2,old,15,False,no
jeremy.johnson197@gmail.com,Female,Married,True,5,on,gold,3,2,negative,paypal,cancelled,US,Telugu,14,1,18,7,False,better,19,7,very_old,10,False,yes
john.charles467@gmail.com,Female,Single,False,7,on,gold,4,2,neutral,paypal,cancelled,UK,English,6,5,195,3,False,better,18,1,old,15,False,yes
lauren.chandler944@gmail.com,Female,Married,False,6,on,premium,5,7,neutral,card,cancelled,Germany,Telugu,34,9,57,8,False,poor,2,2,recent,14,False,no
elizabeth.davidson152@gmail.com,Male,Married,True,2,on,basic,6,20,positive,card,cancelled,Germany,Hindi,16,13,90,1,False,good,1,2,old,17,True,yes
ethan.gonzalez490@gmail.com,Male,Single,False,1,off,gold,1,10,positive,upi,expired,UK,English,12,1,34,7,True,better,4,8,old,11,True,no
tracy.christensen168@gmail.com,Male,Married,False,2,on,basic,7,2,positive,paypal,expired,US,English,49,5,18,1,False,better,14,6,old,8,False,yes
tamara.morrison153@gmail.com,Male,Married,False,5,on,basic,9,12,positive,card,cancelled,UK,Hindi,41,8,94,6,True,good,8,6,recent,3,False,yes
tom.park487@gmail.com,Female,Single,True,7,off,premium,6,17,positive,paypal,active,US,English,37,8,72,6,True,good,13,10,very_old,1,True,no
jason.payne768@gmail.com,Female,Single,False,5,off,gold,1,0,positive,card,cancelled,Germany,Hindi,16,1,40,8,True,good,9,8,recent,15,True,yes
joseph.flores110@gmail.com,Female,Married,False,6,off,premium,7,18,neutral,upi,cancelled,UK,Telugu,33,8,28,4,True,good,11,7,very_old,7,False,yes
thomas.grant351@gmail.com,Female,Single,False,3,off,basic,8,1,positive,card,active,India,Telugu,15,20,124,4,False,good,8,6,very_old,3,False,no
diamond.bryant349@gmail.com,Female,Married,False,9,on,premium,4,11,negative,upi,expired,UK,English,16,18,112,8,True,poor,4,4,old,3,True,yes
jacqueline.weiss97@gmail.com,Male,Single,False,4,on,gold,3,8,neutral,paypal,expired,Germany,English,39,11,61,2,False,good,11,5,recent,9,False,yes
jennifer.park767@gmail.com,Female,Single,True,5,off,premium,8,9,negative,paypal,active,US,Telugu,8,11,140,10,True,good,2,10,recent,17,True,no
joshua.riley360@gmail.com,Female,Single,False,6,off,premium,5,13,negative,card,expired,Germany,English,35,23,165,4,True,good,3,0,recent,5,False,yes
michael.chase441@gmail.com,Male,Married,False,2,off,premium,9,16,positive,upi,expired,US,Telugu,33,0,139,6,True,good,1,7,very_old,6,True,no
brandy.hall653@gmail.com,Female,Married,False,10,off,gold,4,7,neutral,paypal,cancelled,UK,Hindi,35,16,145,4,True,good,19,5,recent,19,True,yes
todd.rose125@gmail.com,Female,Married,False,6,off,premium,9,8,positive,paypal,expired,Germany,Telugu,34,16,116,9,True,poor,13,10,very_old,3,False,yes
chris.martinez13@gmail.com,Female,Married,False,2,on,premium,8,10,negative,upi,cancelled,UK,Telugu,12,14,76,3,False,good,1,6,very_old,3,False,no
calvin.johnson591@gmail.com,Male,Single,True,1,on,basic,8,19,negative,card,cancelled,India,Hindi,11,5,10,1,True,good,11,9,very_old,3,False,yes
donna.hawkins836@gmail.com,Female,Married,False,9,off,basic,8,5,neutral,card,active,Germany,Telugu,47,7,99,2,True,better,14,6,very_old,11,False,no
cynthia.perez135@gmail.com,Male,Married,True,9,off,gold,6,14,neutral,card,active,India,English,30,13,108,2,False,good,4,10,very_old,13,False,no
rachel.hoffman394@gmail.com,Female,Married,False,9,off,basic,9,13,neutral,upi,active,Germany,English,44,25,155,4,False,better,18,4,recent,5,True,no
steven.lucas92@gmail.com,Female,Married,False,5,on,basic,8,14,positive,card,cancelled,India,Hindi,19,11,93,1,False,poor,17,5,very_old,2,False,no
joshua.mccann566@gmail.com,Female,Married,True,9,off,gold,10,2,positive,upi,expired,Germany,Hindi,45,14,85,5,False,better,6,1,old,6,True,yes
austin.duncan529@gmail.com,Male,Married,False,6,on,basic,3,11,negative,card,cancelled,Germany,Telugu,34,12,34,4,True,better,4,7,recent,17,True,yes
pamela.smith141@gmail.com,Male,Single,True,7,on,premium,1,7,negative,upi,cancelled,UK,Hindi,36,23,129,6,True,better,18,0,very_old,14,True,yes
karen.moore237@gmail.com,Male,Married,False,9,on,premium,6,6,neutral,paypal,expired,India,Hindi,2,23,91,10,False,better,8,5,very_old,5,False,no
sylvia.jensen428@gmail.com,Male,Single,False,5,on,basic,1,16,neutral,paypal,active,UK,English,38,13,26,10,False,better,18,7,recent,9,False,no
april.hall42@gmail.com,Male,Married,False,9,on,basic,4,16,neutral,card,cancelled,Germany,English,14,20,106,7,False,good,2,5,old,13,True,no
jennifer.harmon686@gmail.com,Female,Single,True,7,off,premium,4,12,negative,upi,cancelled,US,English,0,1,117,4,True,poor,8,3,very_old,12,True,yes
robert.price36@gmail.com,Male,Married,False,6,off,premium,6,2,neutral,card,expired,India,Telugu,25,1,105,2,True,poor,13,7,very_old,17,True,yes
jennifer.mcneil965@gmail.com,Male,Married,True,7,on,basic,7,3,negative,upi,cancelled,US,Hindi,29,0,26,1,True,better,13,5,very_old,20,True,yes
christian.barr861@gmail.com,Male,Single,False,10,off,basic,2,16,neutral,card,active,US,Telugu,44,21,142,8,False,better,5,10,very_old,17,True,yes
duane.morris130@gmail.com,Female,Married,True,8,off,basic,10,17,positive,card,expired,US,Hindi,42,4,198,6,False,good,4,8,very_old,19,False,yes
brenda.brown446@gmail.com,Female,Married,True,2,on,basic,9,17,positive,card,cancelled,US,Hindi,38,24,19,4,True,good,20,7,very_old,4,False,yes
steven.johnson377@gmail.com,Female,Married,False,8,on,gold,7,8,positive,upi,active,UK,Hindi,36,18,66,1,False,good,5,9,very_old,4,True,no
shawn.jones772@gmail.com,Male,Married,True,10,on,gold,10,7,positive,paypal,expired,Germany,Hindi,7,9,73,10,True,good,7,8,recent,13,True,no
william.brady163@gmail.com,Female,Married,False,1,off,premium,3,8,positive,paypal,active,UK,English,38,6,14,9,True,good,15,6,old,7,True,no
brandon.rodriguez435@gmail.com,Male,Single,False,3,off,premium,6,10,neutral,upi,cancelled,India,Hindi,30,4,14,10,False,poor,5,7,very_old,0,False,yes
jennifer.howard122@gmail.com,Female,Married,False,7,on,premium,1,1,positive,upi,active,India,Telugu,38,24,152,4,False,poor,13,7,old,0,True,no
stephanie.reeves146@gmail.com,Male,Single,False,4,on,gold,2,15,neutral,upi,expired,UK,English,18,0,78,4,False,good,14,10,very_old,10,True,no
michaela.roberts494@gmail.com,Male,Single,True,4,off,premium,9,1,neutral,card,cancelled,India,Hindi,47,2,52,4,False,good,17,10,old,18,False,yes
michael.mcclain549@gmail.com,Female,Single,False,5,on,basic,5,10,negative,card,expired,UK,Telugu,42,22,158,1,True,good,4,9,very_old,17,True,yes
john.taylor104@gmail.com,Male,Single,True,3,on,basic,6,0,neutral,paypal,cancelled,US,Telugu,16,8,27,3,True,better,3,7,recent,8,False,yes
gary.wilson210@gmail.com,Female,Married,False,8,on,gold,10,8,neutral,card,active,India,Telugu,27,22,162,2,False,good,10,10,recent,1,False,no
tiffany.sanchez47@gmail.com,Male,Single,True,2,on,gold,5,14,neutral,paypal,expired,US,Hindi,38,0,84,6,True,better,20,6,recent,6,True,no
samantha.warren246@gmail.com,Male,Single,False,8,off,premium,7,16,neutral,upi,cancelled,UK,Hindi,42,4,121,10,True,good,10,10,old,13,True,yes
douglas.hill335@gmail.com,Female,Married,False,3,on,gold,4,15,negative,upi,expired,India,Telugu,15,9,25,3,True,better,19,9,very_old,12,False,yes
kimberly.smith509@gmail.com,Male,Married,False,6,off,basic,6,10,negative,upi,cancelled,UK,Hindi,40,16,121,4,False,good,5,7,old,13,True,yes
brenda.holmes754@gmail.com,Male,Married,False,2,on,gold,6,4,neutral,paypal,expired,India,English,42,16,181,10,True,better,10,4,recent,8,True,no
russell.carter236@gmail.com,Female,Single,True,1,on,basic,6,20,positive,card,active,Germany,Telugu,4,13,73,5,False,better,6,4,recent,3,True,no
peter.griffith804@gmail.com,Female,Single,False,10,on,basic,1,3,neutral,upi,expired,India,Hindi,4,21,34,9,True,poor,15,8,old,14,True,no
karla.taylor705@gmail.com,Male,Single,True,9,off,gold,5,15,positive,card,active,UK,Hindi,34,3,168,3,False,good,14,8,old,20,False,yes
james.williams955@gmail.com,Male,Single,False,5,on,premium,5,18,negative,paypal,active,Germany,Telugu,29,5,17,7,False,good,11,3,old,2,False,no
susan.warren859@gmail.com,Female,Single,False,6,on,premium,10,6,positive,upi,cancelled,India,English,49,4,137,6,True,poor,11,8,recent,15,True,no
brad.wilson826@gmail.com,Female,Married,False,6,off,gold,3,4,neutral,upi,expired,UK,English,39,12,195,6,False,good,16,9,very_old,10,True,yes
nathan.torres744@gmail.com,Female,Single,False,8,on,premium,7,1,positive,upi,cancelled,UK,Hindi,10,10,70,6,False,better,10,6,very_old,0,True,no
shawn.meza751@gmail.com,Male,Married,False,1,on,gold,4,7,neutral,upi,active,UK,Hindi,41,14,58,4,True,poor,7,9,old,12,False,yes
thomas.roberts683@gmail.com,Male,Married,True,4,on,gold,1,16,positive,upi,cancelled,India,Telugu,16,11,68,4,False,poor,5,3,old,15,True,no
daniel.thompson605@gmail.com,Female,Single,False,7,off,premium,10,5,positive,paypal,cancelled,UK,Hindi,28,11,27,10,True,better,14,2,very_old,9,True,no
kristin.weber677@gmail.com,Female,Married,True,1,off,gold,2,16,neutral,card,active,US,Hindi,7,12,180,8,False,good,8,1,recent,19,True,no
jessica.murphy519@gmail.com,Male,Married,True,7,off,gold,10,20,negative,upi,active,India,Telugu,46,22,125,6,True,better,5,0,very_old,6,False,no
michelle.allen870@gmail.com,Female,Married,False,8,off,premium,10,13,neutral,upi,cancelled,UK,English,29,15,175,7,False,better,1,10,old,10,True,no
chad.underwood932@gmail.com,Male,Married,True,3,on,gold,8,2,neutral,upi,expired,US,Telugu,41,1,190,9,True,poor,15,6,recent,4,False,yes
karen.johnston92@gmail.com,Male,Married,True,10,off,gold,2,17,neutral,card,active,UK,Telugu,40,1,105,2,True,poor,3,7,old,2,False,no
rebecca.robles132@gmail.com,Male,Married,True,4,off,basic,1,10,neutral,upi,expired,Germany,Hindi,14,17,130,5,True,good,7,1,old,17,False,no
bailey.delgado89@gmail.com,Male,Single,False,6,on,basic,2,9,positive,upi,cancelled,UK,Telugu,43,25,87,10,False,good,2,0,old,10,True,no
christopher.kaufman407@gmail.com,Male,Single,False,3,on,basic,6,20,neutral,card,cancelled,Germany,Telugu,14,5,90,2,True,better,7,8,recent,5,True,yes
christine.becker411@gmail.com,Female,Married,False,10,off,gold,3,19,positive,card,expired,India,Hindi,26,5,34,6,False,poor,7,6,old,13,True,yes
debbie.bryant951@gmail.com,Female,Married,False,3,on,premium,8,5,neutral,paypal,expired,India,Hindi,43,1,15,5,False,good,14,3,old,16,True,yes
christy.campbell767@gmail.com,Female,Single,True,4,off,premium,6,4,positive,card,active,US,Telugu,11,22,110,2,True,good,11,6,recent,11,True,no
cheryl.conley65@gmail.com,Female,Single,False,9,on,basic,2,14,negative,paypal,cancelled,UK,Hindi,15,6,67,5,False,poor,7,10,old,2,False,yes
linda.gonzalez117@gmail.com,Female,Married,True,10,on,basic,4,8,negative,upi,cancelled,US,Hindi,29,15,175,10,False,good,11,8,old,16,True,yes
megan.scott86@gmail.com,Male,Single,False,1,off,gold,8,18,negative,card,active,India,Telugu,30,9,37,7,False,poor,20,1,recent,16,True,yes
jamie.garrett970@gmail.com,Male,Single,True,9,on,gold,4,1,negative,paypal,cancelled,US,English,48,9,116,7,False,good,1,5,old,16,False,yes
benjamin.hill147@gmail.com,Male,Single,True,3,on,gold,3,4,negative,paypal,active,UK,English,27,24,86,2,False,better,12,8,recent,17,False,no
kelly.rosales948@gmail.com,Female,Single,False,3,off,premium,10,20,negative,paypal,expired,UK,Hindi,21,8,153,1,True,poor,8,3,very_old,14,True,yes
emily.king202@gmail.com,Female,Single,False,9,off,premium,9,10,negative,paypal,cancelled,US,English,16,23,189,1,True,poor,12,3,very_old,1,True,no
april.mcintyre120@gmail.com,Female,Married,False,9,on,basic,9,9,neutral,card,active,UK,English,26,7,38,5,True,better,2,6,very_old,15,False,no
lisa.wise388@gmail.com,Female,Single,False,1,off,gold,8,1,negative,card,expired,India,English,21,15,13,6,False,good,1,0,recent,14,True,no
mary.fisher559@gmail.com,Female,Married,True,10,on,premium,2,17,negative,paypal,cancelled,US,Hindi,42,23,176,7,False,good,10,1,old,13,False,yes
benjamin.gonzalez201@gmail.com,Female,Married,True,5,off,premium,6,6,negative,upi,expired,India,Hindi,45,4,93,2,True,better,1,7,very_old,8,False,yes
john.terry307@gmail.com,Male,Single,False,8,off,premium,7,2,neutral,paypal,expired,US,Telugu,43,10,29,1,True,better,16,9,recent,2,True,yes
valerie.rodriguez608@gmail.com,Female,Single,True,4,off,gold,9,18,positive,card,active,UK,Telugu,39,15,134,5,False,better,4,4,old,6,False,no
nicholas.adkins178@gmail.com,Male,Single,False,6,off,basic,5,8,positive,card,cancelled,India,English,30,8,65,5,False,better,5,7,old,10,True,no
john.armstrong781@gmail.com,Male,Married,True,1,on,basic,10,1,neutral,card,expired,UK,Hindi,29,22,11,3,True,good,20,4,old,10,True,no
david.brown799@gmail.com,Female,Married,False,3,on,premium,10,12,neutral,upi,cancelled,UK,English,28,24,142,10,True,good,1,2,recent,6,True,yes
jeffery.wagner27@gmail.com,Female,Single,False,3,off,premium,3,11,negative,card,expired,US,English,50,6,124,9,False,better,17,7,very_old,19,True,yes
victor.hanna831@gmail.com,Male,Married,False,7,on,premium,5,18,positive,upi,active,Germany,English,17,22,35,6,True,better,11,8,old,2,True,no
robert.adkins559@gmail.com,Female,Single,False,8,off,gold,3,16,negative,card,expired,UK,Hindi,3,15,88,5,False,better,8,7,old,0,True,yes
steven.andersen262@gmail.com,Female,Single,False,5,off,gold,1,17,negative,card,expired,Germany,Hindi,26,0,157,4,True,poor,10,1,old,11,True,no
sarah.perez970@gmail.com,Male,Married,True,2,off,premium,5,18,positive,card,cancelled,UK,Telugu,40,2,11,6,False,good,16,6,recent,9,False,yes
jeffery.schneider934@gmail.com,Male,Married,True,1,on,gold,3,12,neutral,paypal,cancelled,US,Telugu,12,6,95,3,True,good,8,2,old,14,True,yes
joshua.schneider778@gmail.com,Female,Married,False,5,on,gold,4,8,neutral,card,cancelled,UK,Hindi,20,6,180,4,False,poor,4,1,recent,14,False,no
diana.abbott108@gmail.com,Male,Married,True,6,on,premium,4,10,positive,paypal,expired,UK,English,42,2,104,2,True,poor,16,9,very_old,17,True,yes
gary.lawson765@gmail.com,Male,Single,False,10,on,gold,2,14,neutral,card,expired,UK,English,36,24,80,9,True,better,14,7,recent,15,False,yes
kristen.harris554@gmail.com,Male,Married,False,1,off,premium,9,20,neutral,upi,cancelled,US,Telugu,37,18,56,3,False,poor,8,5,very_old,4,True,no
brian.harris836@gmail.com,Male,Married,True,3,on,basic,8,14,negative,paypal,expired,Germany,English,4,16,16,3,True,good,2,2,recent,14,True,yes
karen.jones469@gmail.com,Female,Married,False,6,off,gold,9,1,negative,paypal,active,UK,English,23,15,91,4,False,good,14,9,old,4,True,no
christopher.stevens784@gmail.com,Male,Married,False,10,off,basic,10,15,negative,upi,cancelled,India,Hindi,3,7,157,6,True,better,7,7,recent,16,True,no
angela.white22@gmail.com,Female,Single,False,10,on,gold,1,3,negative,card,active,US,Telugu,2,2,61,7,True,better,5,1,old,7,False,no
mary.webb520@gmail.com,Female,Married,True,10,on,gold,4,19,positive,paypal,cancelled,India,English,39,25,108,4,True,good,19,4,old,0,False,no
sharon.kennedy55@gmail.com,Male,Single,False,6,on,premium,6,3,positive,upi,cancelled,India,Telugu,37,4,30,9,False,good,8,0,very_old,6,True,no
scott.gomez322@gmail.com,Female,Married,True,6,on,premium,6,7,positive,card,cancelled,India,Hindi,40,5,61,3,False,better,16,6,very_old,14,True,yes
melinda.carey35@gmail.com,Female,Single,False,8,off,basic,10,13,neutral,card,expired,India,Telugu,24,21,183,9,True,better,3,6,old,6,False,no
alan.caldwell456@gmail.com,Female,Married,False,8,off,basic,5,11,positive,paypal,expired,UK,Hindi,28,5,80,8,True,better,12,9,recent,16,False,no
laura.lee387@gmail.com,Male,Married,False,2,on,basic,7,2,negative,upi,active,UK,Hindi,29,10,47,1,False,poor,3,0,old,3,False,no
robert.lynch709@gmail.com,Female,Married,False,3,off,basic,1,5,neutral,card,cancelled,Germany,English,49,16,79,4,True,good,1,9,very_old,7,False,yes
vicki.martinez858@gmail.com,Female,Married,True,5,on,gold,3,11,negative,paypal,expired,US,English,32,21,56,4,True,poor,14,1,old,14,True,no
heather.carlson734@gmail.com,Female,Married,True,4,off,gold,8,8,positive,card,expired,India,Hindi,50,21,137,2,True,poor,20,4,old,13,False,yes
alex.green522@gmail.com,Female,Single,False,6,on,gold,8,15,neutral,upi,cancelled,US,Telugu,22,5,151,8,False,good,19,0,recent,9,False,yes
travis.mcguire95@gmail.com,Female,Married,True,10,on,basic,5,18,neutral,card,cancelled,US,Telugu,20,3,47,5,False,poor,13,5,very_old,15,False,yes
lindsey.fox932@gmail.com,Male,Married,True,8,on,premium,5,11,positive,upi,cancelled,Germany,Hindi,49,13,190,6,True,good,2,8,old,14,False,no
vanessa.cunningham915@gmail.com,Female,Married,True,5,off,premium,3,1,positive,upi,cancelled,India,Hindi,23,10,118,6,True,poor,16,8,old,8,False,no
kenneth.kidd460@gmail.com,Female,Married,True,7,off,premium,2,0,neutral,paypal,cancelled,UK,English,4,12,43,2,True,better,5,0,old,14,False,no
max.moore873@gmail.com,Male,Married,True,7,on,basic,3,10,positive,paypal,active,UK,English,5,18,179,4,True,poor,7,0,recent,15,False,no
lauren.ward261@gmail.com,Male,Single,False,7,off,basic,7,14,neutral,upi,expired,UK,Hindi,40,10,21,5,False,better,14,0,recent,15,True,yes
tracy.graham864@gmail.com,Male,Married,False,4,on,basic,8,14,negative,card,active,UK,Telugu,40,20,43,2,False,better,14,5,very_old,9,False,yes
thomas.maddox165@gmail.com,Female,Married,True,8,on,basic,4,15,neutral,card,active,Germany,English,32,5,50,8,True,good,13,10,recent,2,True,no
jessica.freeman338@gmail.com,Female,Married,True,8,on,gold,1,1,neutral,card,expired,UK,Telugu,6,18,65,10,True,better,8,2,old,13,True,yes
shaun.tran962@gmail.com,Male,Married,True,9,on,basic,5,1,neutral,paypal,active,US,Hindi,48,18,49,8,True,good,13,0,recent,14,True,yes
